,language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,financialCurrency,shortName,regularMarketChangePercent,hasPrePostMarketData,firstTradeDateMilliseconds,priceHint,regularMarketChange,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bidSize,askSize,market,messageBoardId,fullExchangeName,longName,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,corporateActions,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingAnnualDividendRate,trailingPE,dividendRate,trailingAnnualDividendYield,marketState,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,cryptoTradeable,ask,marketCap,bid,exchange,fiftyTwoWeekHigh,fiftyTwoWeekLow,averageAnalystRating,dividendYield,symbol,prevName,nameChangeDate
83,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,CIPLA LTD,-0.35420427,FALSE,8.20468E+11,2,-5.2000732,1767861760,1462.7,1469.3,1458.0 - 1469.3,1458,1994370,1467.9,0,0,in_market,finmb_882504,NSE,Cipla Limited,1467.9,1340071,1591382,[],127.69995,0.0956554,1335.0 - 1673.0,-210.30005,-0.12570237,-1.3640642,1761818400,1769508000,1769508000,1761820200,1761820200,TRUE,0,21.708221,13,0,REGULAR,67.38,64.13913,60.18304,24.304188,807771798,407.531,1510.796,-48.09607,-0.03183492,1518.797,-56.097046,-0.036935184,22.80511,3.5891747,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,1463,1.18157E+12,1462.7,NSI,1673,1335,2.4 - Buy,0.89,CIPLA.NS,,
84,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,POLYCAB INDIA LIMITED,-1.291548,FALSE,1.55539E+12,2,-102,1767861759,7795,7948,7794.0 - 7948.0,7794,239076,7897,,,in_market,finmb_23092349,NSE,Polycab India Limited,7871.5,277846,323767,[],3240,0.7113063,4555.0 - 7948.0,-153,-0.019250127,17.004728,1768557600,1768557600,1768557600,1769063400,1769063400,FALSE,35,47.916157,35,0.004432063,REGULAR,162.68,205.18385,176.99582,44.04059,150529943,703.762,7514.85,280.1499,0.037279505,6809.985,985.01514,0.14464279,37.99032,11.076187,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,7799,1.17343E+12,7794.5,NSI,7948,4555,1.8 - Buy,0.44,POLYCAB.NS,,
85,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,HERO MOTOCORP LIMITED,-2.0565124,FALSE,1.0255E+12,2,-123,1767861759,5858,5985,5845.0 - 5985.0,5845,387031,5981,0,0,in_market,finmb_881572,NSE,Hero MotoCorp Limited,5981,700457,827406,[],2514,0.7517943,3344.0 - 6388.5,-530.5,-0.083039835,44.424988,1763028000,1763028000,1763028000,1763100000,1763100000,FALSE,65,22.209583,130,0.010867748,REGULAR,263.76,289.75385,259.21246,22.599222,200081612,1049.694,5824.76,33.240234,0.005706714,4914.2744,943.7256,0.19203763,20.217161,5.580674,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,5857.5,1.17208E+12,5856.5,NSI,6388.5,3344,2.4 - Buy,2.17,HEROMOTOCO.NS,,
86,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,CUMMINS INDIA LTD,-0.36646113,FALSE,1.0255E+12,2,-15.199707,1767861760,4132.7,4235,4124.7 - 4235.0,4124.7,684846,4147.9,0,0,in_market,finmb_878459,NSE,Cummins India Limited,4148,528209,709856,[],1552.7002,0.6018218,2580.0 - 4615.0,-482.2998,-0.104507,33.437347,1762423200,1762423200,1762423200,1762489800,1762489800,FALSE,0,49.57059,51.5,0,REGULAR,83.37,100.145,87.215,47.3852,277200000,284.807,4402.768,-270.06787,-0.061340474,3721.906,410.7942,0.11037199,41.267166,14.510529,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,4132.6,1.14566E+12,4132.5,NSI,4615,2580,2.2 - Buy,1.24,CUMMINSIND.NS,,
87,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,BOSCH LIMITED,-1.09848,FALSE,1.0255E+12,2,-430,1767861740,38715,39200,38405.0 - 39200.0,38405,16772,39145,0,0,in_market,finmb_9830297,NSE,Bosch Limited,39025,23759,45824,[],12793.4,0.49354208,25921.6 - 41945.0,-3230,-0.0770056,19.236732,1770372000,1770372000,1770372000,1762857900,1762857900,FALSE,0,42.630154,512,0,REGULAR,908.16,903.9999,833.3,46.459858,29493640,4752.635,36839.1,1875.8984,0.050921395,35443.676,3271.3242,0.092296414,42.826332,8.146008,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,38730,1.14291E+12,38720,NSI,41945,25921.6,3.0 - Hold,1.31,BOSCHLTD.NS,,
88,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,INDUS TOWERS LIMITED,1.0023282,FALSE,1.35667E+12,2,4.299988,1767861759,433.3,436.8,424.45 - 436.8,424.45,9019042,429,,,in_market,finmb_36435064,NSE,Indus Towers Limited,430.45,7174992,8605829,[],120.75,0.3863382,312.55 - 446.0,-12.700012,-0.028475363,29.685616,1761559200,1761559200,1761559200,1761642000,1761642000,FALSE,0,12.226298,,0,REGULAR,35.44,29.41256,26.98957,16.05435,2637135108,136.893,407.743,25.556976,0.06267913,382.80774,50.49225,0.13189976,14.731801,3.1652455,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,433.4,1.14267E+12,433.3,NSI,446,312.55,2.4 - Buy,,INDUSTOWER.NS,Bharti Infratel Limited,08-01-2026
89,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,IDBI BANK LIMITED,-3.0773513,FALSE,8.20468E+11,2,-3.3300018,1767861759,104.79,108.25,103.63 - 108.25,103.63,13448755,108.12,0,0,in_market,finmb_706153,NSE,IDBI Bank Limited,107.7,15212957,28312783,[],38.9,0.5903779,65.89 - 118.38,-13.589996,-0.11479977,47.563805,,1753095540,1753444800,,,TRUE,0,12.128471,2.1,0,REGULAR,8.64,4.9,,,10752402175,63.28,100.6338,4.156204,0.041300282,93.612,11.178001,0.11940778,21.385714,1.6559736,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,104.83,1.12674E+12,104.72,NSI,118.38,65.89,,1.94,IDBI.NS,,
90,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,INDIAN BANK,-3.995142,FALSE,1.17272E+12,2,-34.549988,1767861759,830.05,862.5,828.5 - 862.5,828.5,996270,864.6,0,0,in_market,finmb_8859542,NSE,Indian Bank,858,2067742,2459111,[],356.15,0.7515299,473.9 - 894.85,-64.79999,-0.07241436,72.79904,1760608800,1768471200,1768471200,1760617800,1760617800,TRUE,16.25,9.91815,16.25,0.01879482,REGULAR,83.69,96.68462,88.05769,9.426207,1346963981,570.718,835.576,-5.526001,-0.006613403,696.662,133.388,0.19146731,8.585129,1.454396,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,830.3,1.11864E+12,830.25,NSI,894.85,473.9,1.5 - Strong Buy,1.88,INDIANB.NS,,
91,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,HDFC AMC LIMITED,-1.8555282,FALSE,1.53353E+12,2,-48.700195,1767861759,2575.9,2625.2,2567.0 - 2625.2,2567,574967,2624.6,0,0,in_market,finmb_13622519,NSE,HDFC Asset Management Company Limited,2619.1,914269,650687,[],794.3749,0.445896,1781.525 - 2967.25,-391.3501,-0.13188984,32.877686,1768384800,1768384800,1768384800,1768303800,1768303800,FALSE,0,40.223297,45,0,REGULAR,64.04,78.30106,68.93982,37.36447,428308492,180.809,2663.122,-87.22217,-0.032751847,2604.1882,-28.28833,-0.010862629,32.89738,14.246525,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,2576.1,1.10382E+12,2576,NSI,2967.25,1781.525,1.9 - Buy,1.71,HDFCAMC.NS,,
92,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,SIEMENS LTD,-1.2956375,FALSE,9.15422E+11,2,-40.600098,1767861761,3093,3152.5,3072.0 - 3152.5,3072,127651,3133.6,0,0,in_market,finmb_878441,NSE,Siemens Limited,3130,350265,220067,[],643,0.26244897,2450.0 - 3766.1301,-673.1301,-0.17873257,-14.45387,1763114400,1770199200,1770199200,1734670800,1734670800,TRUE,0,65.36348,12,0,REGULAR,47.32,67.17483,59.73934,51.774925,356120505,346.489,3156.084,-63.083984,-0.019988056,3126.9275,-33.92749,-0.010850105,46.044033,8.92669,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,3093.7,1.10155E+12,3093.3,NSI,3766.1301,2450,2.5 - Buy,0.38,SIEMENS.NS,,
93,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,BSE LIMITED,-1.5405276,FALSE,1.48609E+12,2,-42.299805,1767861759,2702.6,2787,2693.7 - 2787.0,2693.7,3064517,2744.9,0,0,in_market,finmb_22512362,NSE,BSE Limited,2744.9,4729581,2773870,[],1475.2667,1.2020098,1227.3334 - 3030.0,-327.3999,-0.108052775,58.199894,,1754391540,1754740800,1746538200,1746538200,TRUE,0,61.929424,6,0,REGULAR,43.64,62.59107,54.08669,49.967934,406129077,155.005,2709.974,-7.3740234,-0.002721068,2457.6128,244.9873,0.09968507,43.178688,17.435566,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,2705.1,1.0976E+12,2703.7,NSI,3030,1227.3334,2.1 - Buy,0.22,BSE.NS,,
